ID,NAME,RESPONSE,NOELEC,DISTRICT,PARTY,INCUMB,TERM,SEX,AGE,RESULT,Q1_1,Q1_2,Q1_3,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q2_7,Q2_8,Q2_9,Q2_10,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q3_6,Q3_7,Q3_8,Q3_9,Q3_10,Q3_11,Q3_12,Q3_13,Q3_14,Q3_15,Q3_16,Q3_17,Q3_18,Q3_19,Q3_20,Q3_21,Q3_22,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q4_7,Q4_8,Q4_9,Q5,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q6_6,Q6_7,Q6_8,Q6_9,Q6_10,Q6_11,Q6_12,Q6_13,Q6_14,Q6_15,Q7_1,Q7_2,Q8,Q9_1,Q9_2,Q9_3,Q10,Q11_1,Q11_2,Q11_3,Q12_1,Q12_2,Q12_3,Q12_4,Q12_5,Q12_6,Q12_7,Q13,Q14,Q1_1_FA,Q1_2_FA,Q1_3_FA,Q6_15_FA
434,西田昌司,1,1,26,1,3,2,1,57,66,66,66,66,666,666,666,666,666,666,666,666,666,666,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,,,
435,倉林明子,1,1,26,4,3,1,2,55,66,66,66,66,666,666,666,666,666,666,666,666,666,666,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,,,
436,柳本卓治,0,1,27,1,3,1,1,71,66,66,66,66,666,666,666,666,666,666,666,666,666,666,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,99,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,99,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,,,
437,杉久武,1,1,27,3,3,1,1,40,66,66,66,66,666,666,666,666,666,666,666,666,666,666,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,3,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,3,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,,,
438,辰巳孝太郎,1,1,27,4,3,1,1,39,66,66,66,66,666,666,666,666,666,666,666,666,666,666,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,,,
439,東徹,1,1,27,5,3,1,1,49,66,66,66,66,666,666,666,666,666,666,666,666,666,666,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,1,1,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,,,一院制導入
440,鴻池祥肇,1,1,28,1,3,4,1,75,66,66,66,66,666,666,666,666,666,666,666,666,666,666,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,5,4,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,,,
441,清水貴之,1,1,28,5,3,1,1,42,66,66,66,66,666,666,666,666,666,666,666,666,666,666,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,,,
442,堀井巌,1,1,29,1,3,1,1,50,66,66,66,66,666,666,666,666,666,666,666,666,666,666,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,3,2,3,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,,,
443,世耕弘成,0,1,30,1,3,4,1,53,66,66,66,66,666,666,666,666,666,666,666,666,666,666,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,99,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,99,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,,,
444,舞立昇治,0,1,31,1,3,1,1,40,66,66,66,66,666,666,666,666,666,666,666,666,666,666,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,99,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,99,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,,,
445,島田三郎,0,1,32,1,3,1,1,60,66,66,66,66,666,666,666,666,666,666,666,666,666,666,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,99,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,99,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,,,
446,石井正弘,1,1,33,1,3,1,1,70,66,66,66,66,666,666,666,666,666,666,666,666,666,666,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,2,2,2,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,,,
447,溝手顕正,0,1,34,1,3,5,1,73,66,66,66,66,666,666,666,666,666,666,666,666,666,666,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,99,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,99,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,,,
448,森本真治,1,1,34,2,3,1,1,43,66,66,66,66,666,666,666,666,666,666,666,666,666,666,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,3,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,,,
449,林芳正,0,1,35,1,3,4,1,55,66,66,66,66,666,666,666,666,666,666,666,666,666,666,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,99,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,99,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,,,
450,三木亨,1,1,36,1,3,1,1,49,66,66,66,66,666,666,666,666,666,666,666,666,666,666,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,3,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,,,衆・参院の役割・性質について明記する
451,三宅伸吾,1,1,37,1,3,1,1,54,66,66,66,66,666,666,666,666,666,666,666,666,666,666,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,,,
452,井原巧,1,1,38,1,3,1,1,52,66,66,66,66,666,666,666,666,666,666,666,666,666,666,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,2,2,4,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,,,
453,高野光二郎,1,1,39,1,3,1,1,41,66,66,66,66,666,666,666,666,666,666,666,666,666,666,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,2,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,2,1,3,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,,,
454,松山政司,0,1,40,1,3,3,1,57,66,66,66,66,666,666,666,666,666,666,666,666,666,666,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,99,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,99,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,,,
455,野田国義,1,1,40,2,3,1,1,58,66,66,66,66,666,666,666,666,666,666,666,666,666,666,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,3,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,,,
456,山下雄平,1,1,41,1,3,1,1,36,66,66,66,66,666,666,666,666,666,666,666,666,666,666,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,,,
457,古賀友一郎,1,1,42,1,3,1,1,48,66,66,66,66,666,666,666,666,666,666,666,666,666,666,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,3,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,,,参議院議員が地域代表である旨明記する
458,馬場成志,0,1,43,1,3,1,1,51,66,66,66,66,666,666,666,666,666,666,666,666,666,666,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,99,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,99,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,,,
459,礒崎陽輔,1,1,44,1,3,2,1,58,66,66,66,66,666,666,666,666,666,666,666,666,666,666,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,4,3,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,,,
460,長峯誠,0,1,45,1,3,1,1,46,66,66,66,66,666,666,666,666,666,666,666,666,666,666,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,99,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,99,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,,,
461,尾辻秀久,1,1,46,1,3,5,1,75,66,66,66,66,666,666,666,666,666,666,666,666,666,666,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,,,
462,糸数慶子,1,1,47,15,3,3,2,68,66,66,66,66,666,666,666,666,666,666,666,666,666,666,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,,,
463,橋本聖子,1,1,66,1,3,4,2,51,66,66,66,66,666,666,666,666,666,666,666,666,666,666,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,3,1,3,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,,,
464,佐藤正久,1,1,66,1,3,2,1,55,66,66,66,66,666,666,666,666,666,666,666,666,666,666,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,,,
465,山田俊男,1,1,66,1,3,2,1,69,66,66,66,66,666,666,666,666,666,666,666,666,666,666,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,2,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,5,5,4,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,,,
466,石井みどり,1,1,66,1,3,2,2,67,66,66,66,66,666,666,666,666,666,666,666,666,666,666,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,,,
467,渡邉 美樹,1,1,66,1,3,1,1,56,66,66,66,66,666,666,666,666,666,666,666,666,666,666,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,2,2,4,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,,,
468,柘植芳文,1,1,66,1,3,1,1,70,66,66,66,66,666,666,666,666,666,666,666,666,666,666,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2,2,1,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,,,
469,衛藤晟一,1,1,66,1,3,2,1,68,66,66,66,66,666,666,666,666,666,666,666,666,666,666,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,4,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,,,
470,赤池誠章,0,1,66,1,3,1,1,54,66,66,66,66,666,666,666,666,666,666,666,666,666,666,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,99,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,99,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,,,
471,有村治子,0,1,66,1,3,3,2,45,66,66,66,66,666,666,666,666,666,666,666,666,666,666,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,99,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,99,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,,,
472,井上義行,0,1,66,1,3,1,1,53,66,66,66,66,666,666,666,666,666,666,666,666,666,666,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,99,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,99,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,,,
473,石田昌宏,0,1,66,1,3,1,1,49,66,66,66,66,666,666,666,666,666,666,666,666,666,666,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,99,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,99,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,,,
474,太田房江,0,1,66,1,3,1,2,65,66,66,66,66,666,666,666,666,666,666,666,666,666,666,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,99,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,99,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,,,
475,木村義雄,0,1,66,1,3,1,1,68,66,66,66,66,666,666,666,666,666,666,666,666,666,666,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,99,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,99,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,,,
476,北村経夫,0,1,66,1,3,1,1,61,66,66,66,66,666,666,666,666,666,666,666,666,666,666,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,99,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,99,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,,,
477,佐藤信秋,0,1,66,1,3,2,1,68,66,66,66,66,666,666,666,666,666,666,666,666,666,666,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,99,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,99,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,,,
478,山東昭子,0,1,66,1,3,7,2,74,66,66,66,66,666,666,666,666,666,666,666,666,666,666,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,99,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,99,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,,,
479,羽生田俊,0,1,66,1,3,1,1,68,66,66,66,66,666,666,666,666,666,666,666,666,666,666,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,99,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,99,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,,,
480,丸山和也,0,1,66,1,3,2,1,70,66,66,66,66,666,666,666,666,666,666,666,666,666,666,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,99,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,99,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,,,
481,宮本周司,0,1,66,1,3,1,1,45,66,66,66,66,666,666,666,666,666,666,666,666,666,666,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,99,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,99,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,,,
482,神本美恵子,1,1,66,2,3,3,2,68,66,66,66,66,666,666,666,666,666,666,666,666,666,666,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,,,
483,大島九州男,1,1,66,2,3,2,1,55,66,66,66,66,666,666,666,666,666,666,666,666,666,666,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,,,
484,浜野喜史,1,1,66,2,3,1,1,55,66,66,66,66,666,666,666,666,666,666,666,666,666,666,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3,3,3,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,,,
485,相原久美子,0,1,66,2,3,2,2,69,66,66,66,66,666,666,666,666,666,666,666,666,666,666,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,99,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,99,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,,,
486,石上俊雄,0,1,66,2,3,1,1,54,66,66,66,66,666,666,666,666,666,666,666,666,666,666,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,99,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,99,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,,,
487,礒崎哲史,0,1,66,2,3,1,1,47,66,66,66,66,666,666,666,666,666,666,666,666,666,666,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,99,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,99,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,,,
488,川田龍平,0,1,66,2,3,2,1,40,66,66,66,66,666,666,666,666,666,666,666,666,666,666,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,99,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,99,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,,,
489,吉川沙織,0,1,66,2,3,2,2,39,66,66,66,66,666,666,666,666,666,666,666,666,666,666,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,99,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,99,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,,,
490,魚住裕一郎,1,1,66,3,3,4,1,63,66,66,66,66,666,666,666,666,666,666,666,666,666,666,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,4,2,1,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,,,
491,山本香苗,1,1,66,3,3,3,2,45,66,66,66,66,666,666,666,666,666,666,666,666,666,666,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,3,3,3,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,,,
492,山本博司,1,1,66,3,3,2,1,61,66,66,66,66,666,666,666,666,666,666,666,666,666,666,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,3,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,4,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,,,
493,若松謙維,1,1,66,3,3,1,1,60,66,66,66,66,666,666,666,666,666,666,666,666,666,666,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,,,
494,新妻秀規,1,1,66,3,3,1,1,45,66,66,66,66,666,666,666,666,666,666,666,666,666,666,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,5,5,1,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,,,89条→私学助成の重要性に鑑み、表現を検討すべき。現状では「公の支配に属さない教育への公費支出×
495,平木大作,1,1,66,3,3,1,1,41,66,66,66,66,666,666,666,666,666,666,666,666,666,666,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,3,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,,,
496,河野義博,0,1,66,3,3,1,1,38,66,66,66,66,666,666,666,666,666,666,666,666,666,666,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,99,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,99,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,,,
497,井上哲士,1,1,66,4,3,3,1,58,66,66,66,66,666,666,666,666,666,666,666,666,666,666,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,,,
498,山下芳生,1,1,66,4,3,3,1,56,66,66,66,66,666,666,666,666,666,666,666,666,666,666,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,,,
499,紙智子,1,1,66,4,3,3,2,61,66,66,66,66,666,666,666,666,666,666,666,666,666,666,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,,,
500,小池晃,1,1,66,4,3,3,1,56,66,66,66,66,666,666,666,666,666,666,666,666,666,666,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,,,
501,仁比聡平,1,1,66,4,3,2,1,52,66,66,66,66,666,666,666,666,666,666,666,666,666,666,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,,,
502,儀間光男,1,1,66,5,3,1,1,72,66,66,66,66,666,666,666,666,666,666,666,666,666,666,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,1,1,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,,,一院制導入
503,室井邦彦,1,1,66,5,3,2,1,69,66,66,66,66,666,666,666,666,666,666,666,666,666,666,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,1,1,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,,,一院制導入
